run_id,exp_id,method,llm_version,provider,seed,instance_id,udi,machine_failure,active_modes,latency_s,prompt_tokens,completion_tokens,api_cost,ifr_flag,llm_error,timestamp,wall_time_s
B1_s0036_s42,ai4i_openai,B1,local,openai,42,s0036,1018,0,none,0.0,0,0,0.0,False,,2026-07-24T21:18:25,706.7
B2_s0036_s42,ai4i_openai,B2,local,openai,42,s0036,1018,0,none,0.0,0,0,0.0,False,,2026-07-24T21:18:25,706.7
B8_s0036_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0036,1018,0,none,4.465,676,129,0.0,False,,2026-07-24T21:18:30,706.7
B1_s0037_s42,ai4i_openai,B1,local,openai,42,s0037,1081,0,none,0.0,0,0,0.0,False,,2026-07-24T21:18:30,706.7
B2_s0037_s42,ai4i_openai,B2,local,openai,42,s0037,1081,0,none,0.0,0,0,0.0,False,,2026-07-24T21:18:30,706.7
B8_s0037_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0037,1081,0,none,5.671,676,121,0.0,False,,2026-07-24T21:18:36,706.7
B1_s0038_s42,ai4i_openai,B1,local,openai,42,s0038,1088,1,TWF,0.0,0,0,0.0,False,,2026-07-24T21:18:36,706.7
B2_s0038_s42,ai4i_openai,B2,local,openai,42,s0038,1088,1,TWF,0.0,0,0,0.0,False,,2026-07-24T21:18:36,706.7
B8_s0038_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0038,1088,1,TWF,8.135,688,141,0.0,False,,2026-07-24T21:18:45,706.7
B1_s0039_s42,ai4i_openai,B1,local,openai,42,s0039,1106,0,none,0.0,0,0,0.0,False,,2026-07-24T21:18:45,706.7
B2_s0039_s42,ai4i_openai,B2,local,openai,42,s0039,1106,0,none,0.0,0,0,0.0,False,,2026-07-24T21:18:45,706.7
B8_s0039_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0039,1106,0,none,6.64,676,118,0.0,False,,2026-07-24T21:18:52,706.7
B1_s0040_s42,ai4i_openai,B1,local,openai,42,s0040,1118,0,none,0.0,0,0,0.0,False,,2026-07-24T21:18:52,706.7
B2_s0040_s42,ai4i_openai,B2,local,openai,42,s0040,1118,0,none,0.0,0,0,0.0,False,,2026-07-24T21:18:52,706.7
B8_s0040_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0040,1118,0,none,6.327,677,143,0.0,False,,2026-07-24T21:18:59,706.7
